Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
12/31/2018 17:15,365,12,1,17,15,0,1,0.394065832
12/31/2018 17:30,365,12,1,17,30,0,1,0.382939268
12/31/2018 17:45,365,12,1,17,45,0,1,0.379230413
12/31/2018 18:00,365,12,1,18,0,0,1,0.363467779
12/31/2018 18:15,365,12,1,18,15,0,1,0.36624942
12/31/2018 18:30,365,12,1,18,30,0,1,0.356977283
12/31/2018 18:45,365,12,1,18,45,0,1,0.343069077
12/31/2018 19:00,365,12,1,19,0,0,1,0.351414001
12/31/2018 19:15,365,12,1,19,15,0,1,0.340287436
12/31/2018 19:30,365,12,1,19,30,0,1,0.334724154
12/31/2018 19:45,365,12,1,19,45,0,1,0.335651368
12/31/2018 20:00,365,12,1,20,0,0,1,0.32637923
12/31/2018 20:15,365,12,1,20,15,0,1,0.329160872
12/31/2018 20:30,365,12,1,20,30,0,1,0.318961521
12/31/2018 20:45,365,12,1,20,45,0,1,0.315252666
12/31/2018 21:00,365,12,1,21,0,0,1,0.305980529
12/31/2018 21:15,365,12,1,21,15,0,1,0.304126101
12/31/2018 21:30,365,12,1,21,30,0,1,0.310616597
12/31/2018 21:45,365,12,1,21,45,0,1,0.306907742
12/31/2018 22:00,365,12,1,22,0,0,1,0.303198887
12/31/2018 22:15,365,12,1,22,15,0,1,0.299490032
12/31/2018 22:30,365,12,1,22,30,0,1,0.299490032
12/31/2018 22:45,365,12,1,22,45,0,1,0.297635605
12/31/2018 23:00,365,12,1,23,0,0,1,0.295781178
12/31/2018 23:15,365,12,1,23,15,0,1,0.298562819
12/31/2018 23:30,365,12,1,23,30,0,1,0.296708391
12/31/2018 23:45,365,12,1,23,45,0,1,0.292999536
